,x
großmütiger,-0.794642857142857
mannsperson,-0.75
glückseligkeit,-0.741071428571429
ansehnlich,-0.732142857142857
wiederkunft,-0.723214285714286
mitleiden,-0.669642857142857
beistehen,-0.669642857142857
erhaltung,-0.660714285714286
abfertigen,-0.660714285714286
materie,-0.651785714285714
unüberwindlich,-0.651785714285714
aufbehalten,-0.651785714285714
aufmuntern,-0.642857142857143
gewahr,-0.625
bedenke,-0.625
zurück,-0.616071428571429
vorsehung,-0.616071428571429
hintergangen,-0.607142857142857
empfindlich,-0.598214285714286
gleichgültigkeit,-0.598214285714286
zustoßen,-0.598214285714286
hereintret,-0.589285714285714
zunehmen,-0.589285714285714
durchkommen,-0.589285714285714
schämst,-0.589285714285714
pots,-0.580357142857143
ausholen,-0.580357142857143
dienster,-0.580357142857143
sprunge,-0.580357142857143
wiedergekommen,-0.571428571428571
würdest,-0.5625
geschicklichkeit,-0.553571428571429
torheiten,-0.553571428571429
ermuntern,-0.553571428571429
erkühnen,-0.553571428571429
allerliebst,-0.544642857142857
untertänig,-0.544642857142857
beleidigt,-0.544642857142857
anfing,-0.544642857142857
anstalten,-0.544642857142857
unerfahren,-0.544642857142857
erniedrigung,-0.535714285714286
mitgeben,-0.535714285714286
zusammenkunft,-0.535714285714286
aussöhnen,-0.535714285714286
zureden,-0.535714285714286
widrig,-0.535714285714286
beilegen,-0.535714285714286
zuvorkommen,-0.535714285714286
leichtfertig,-0.535714285714286
ausschweifung,-0.526785714285714
monsieur,-0.526785714285714
unvermutet,-0.526785714285714
nichtswürdiger,-0.526785714285714
majestätisch,-0.526785714285714
verlängern,-0.526785714285714
unbesonnenheit,-0.526785714285714
bösewichen,-0.526785714285714
fängst,-0.526785714285714
unschuldigen,-0.526785714285714
maure,-0.517857142857143
verbindlichkeit,-0.517857142857143
erbarmung,-0.517857142857143
entkräften,-0.517857142857143
lebhaftigkeit,-0.517857142857143
einschläfern,-0.517857142857143
ausstechen,-0.517857142857143
aufopferen,-0.517857142857143
hinterbring,-0.517857142857143
grimasse,-0.517857142857143
vereinigung,-0.517857142857143
frohlocken,-0.508928571428571
ansehung,-0.508928571428571
hereintritt,-0.508928571428571
mutmaßen,-0.508928571428571
zärtlichste,-0.508928571428571
schelmen,-0.508928571428571
fantasie,-0.508928571428571
vermögens,-0.508928571428571
beängstigung,-0.508928571428571
gutherzig,-0.508928571428571
aufhelfen,-0.508928571428571
eingewurzeln,-0.508928571428571
freigebigkeit,-0.508928571428571
herumschleppen,-0.508928571428571
tugendhaft,-0.5
belohnung,-0.5
überreden,-0.5
gehorsam,-0.5
vorzug,-0.5
gütigkeit,-0.5
mannspersone,-0.5
erkläret,-0.5
aufgebracht,-0.5
wurme,-0.5
mäulchen,-0.5
mühle,-0.491071428571429
aufopfern,-0.491071428571429
weggehen,-0.491071428571429
zumuten,-0.491071428571429
ausgehalten,-0.491071428571429
historie,-0.482142857142857
hervorbringen,-0.482142857142857
vorschlagen,-0.482142857142857
unaussprechlich,-0.482142857142857
brüderlich,-0.482142857142857
beredsamkeit,-0.482142857142857
mutwillig,-0.482142857142857
donnerschlag,-0.482142857142857
ungewißheit,-0.473214285714286
gereuen,-0.473214285714286
anbeter,-0.473214285714286
zuziehen,-0.473214285714286
müßtest,-0.473214285714286
zurücken,-0.473214285714286
anständig,-0.473214285714286
aufopferung,-0.473214285714286
aufräumen,-0.464285714285714
fächer,-0.464285714285714
schimpflich,-0.464285714285714
allerliebster,-0.464285714285714
haustüre,-0.464285714285714
zärtlichster,-0.464285714285714
enterben,-0.464285714285714
entwürfe,-0.464285714285714
kostbarkeit,-0.464285714285714
verschloßen,-0.464285714285714
ausdenken,-0.464285714285714
beschwerlich,-0.464285714285714
nachlaufen,-0.464285714285714
unwahrheit,-0.464285714285714
rückkunft,-0.464285714285714
etwan,-0.455357142857143
standhaftigkeit,-0.455357142857143
lasterhaft,-0.455357142857143
schwermütig,-0.455357142857143
mien,-0.455357142857143
wüßte,-0.455357142857143
nerve,-0.455357142857143
behorchen,-0.455357142857143
geheiligt,-0.455357142857143
wunderwerk,-0.455357142857143
aufschreiben,-0.455357142857143
reverenz,-0.446428571428571
zurechte,-0.446428571428571
etlicher,-0.446428571428571
benachbart,-0.446428571428571
umarmet,-0.446428571428571
herrchen,-0.446428571428571
marternd,-0.446428571428571
sprüchwort,-0.446428571428571
verhaft,-0.446428571428571
stinkend,-0.446428571428571
gezwungen,-0.446428571428571
höflinge,-0.446428571428571
opferen,-0.446428571428571
verordnung,-0.446428571428571
liebreich,-0.446428571428571
abrufen,-0.446428571428571
erdboden,-0.446428571428571
konzept,-0.446428571428571
unaufhörlich,-0.446428571428571
abgemessen,-0.446428571428571
voraussehen,-0.446428571428571
abbitte,-0.446428571428571
schwörst,-0.446428571428571
monarch,-0.4375
ausspruch,-0.4375
laßt,-0.4375
menschlichkeit,-0.4375
aussuchen,-0.4375
reizung,-0.4375
wollüstig,-0.4375
herzensfreund,-0.4375
herausreißen,-0.4375
sottise,-0.4375
raison,-0.4375
schamrot,-0.4375
bisschen,-0.4375
herabsteigen,-0.4375
herkules,-0.4375
sachten,-0.428571428571429
erzeigen,-0.428571428571429
verbirg,-0.428571428571429
erwünscht,-0.428571428571429
verdenken,-0.428571428571429
anmerkung,-0.428571428571429
güt,-0.428571428571429
grösse,-0.428571428571429
misstrauen,-0.428571428571429
siebend,-0.428571428571429
teilnehmung,-0.428571428571429
antreffen,-0.419642857142857
nichtswürdig,-0.419642857142857
vorhaben,-0.419642857142857
entzückung,-0.419642857142857
grade,-0.419642857142857
versüßen,-0.419642857142857
verführung,-0.419642857142857
aufgetragen,-0.419642857142857
vergraben,-0.419642857142857
herbringen,-0.419642857142857
triebe,-0.419642857142857
ansprüche,-0.410714285714286
hindernis,-0.410714285714286
vorzüge,-0.410714285714286
verdrießlich,-0.410714285714286
unerträglich,-0.410714285714286
bitterkeit,-0.410714285714286
and,-0.410714285714286
beruhigung,-0.410714285714286
anfallen,-0.410714285714286
irre,-0.410714285714286
gaffen,-0.410714285714286
tonne,-0.410714285714286
entzweien,-0.410714285714286
mutwille,-0.410714285714286
einkommen,-0.410714285714286
retteen,-0.410714285714286
abrede,-0.410714285714286
vergeblich,-0.410714285714286
tausendfach,-0.410714285714286
liebstes,-0.401785714285714
umkommen,-0.401785714285714
anliegen,-0.401785714285714
unverschämtheit,-0.401785714285714
beliebe,-0.401785714285714
eingeben,-0.401785714285714
geheimniss,-0.401785714285714
klasse,-0.401785714285714
schmeicheleie,-0.401785714285714
untergraben,-0.401785714285714
kammerfrau,-0.401785714285714
mitleidig,-0.401785714285714
ereifern,-0.401785714285714
eimer,-0.401785714285714
entzückend,-0.401785714285714
forderen,-0.401785714285714
altär,-0.401785714285714
umdrehen,-0.401785714285714
hsen,-0.401785714285714
verfertigen,-0.401785714285714
zernichtet,-0.401785714285714
erzürnt,-0.401785714285714
geliebter,-0.401785714285714
e,-0.392857142857143
aufgeopferen,-0.392857142857143
abhelfen,-0.392857142857143
keuschheit,-0.392857142857143
rühmlich,-0.392857142857143
wiederkehr,-0.392857142857143
hagel,-0.392857142857143
hinführen,-0.392857142857143
schutzengel,-0.392857142857143
übereilt,-0.392857142857143
unwert,-0.392857142857143
beurlauben,-0.392857142857143
stolze,-0.392857142857143
heilsam,-0.392857142857143
hintertreiben,-0.392857142857143
brausend,-0.392857142857143
klaue,-0.392857142857143
wahrscheinlichkeit,-0.392857142857143
beteuerung,-0.392857142857143
flößt,-0.392857142857143
genaue,-0.392857142857143
wachsam,-0.392857142857143
wertest,-0.383928571428571
säuseln,-0.383928571428571
überführen,-0.383928571428571
gepriesen,-0.383928571428571
zeiget,-0.383928571428571
aussteuer,-0.383928571428571
erröte,-0.383928571428571
angenommen,-0.383928571428571
feierlichkeit,-0.383928571428571
wahrhaft,-0.383928571428571
abhauen,-0.383928571428571
ausfahren,-0.383928571428571
belustigen,-0.383928571428571
betrüge,-0.383928571428571
gelassen,-0.383928571428571
auszustehen,-0.383928571428571
elendest,-0.383928571428571
gegenlieb,-0.383928571428571
unbegrenzt,-0.383928571428571
wegführen,-0.383928571428571
anrechnen,-0.383928571428571
auffahren,-0.383928571428571
spöttisch,-0.383928571428571
zurückgehen,-0.383928571428571
halbgott,-0.383928571428571
neumodisch,-0.383928571428571
schmeichelhaft,-0.383928571428571
herumführen,-0.383928571428571
sodann,-0.383928571428571
vorwande,-0.383928571428571
auferzogen,-0.383928571428571
übertreten,-0.383928571428571
versparen,-0.383928571428571
ausflüchte,-0.383928571428571
begierde,-0.375
stillschweigen,-0.375
geh,-0.375
grausamkeit,-0.375
außerordentlich,-0.375
dächten,-0.375
fakultät,-0.375
meerkatze,-0.375
ermahnung,-0.375
befreiet,-0.375
imagination,-0.375
gehege,-0.375
tausche,-0.375
weismachen,-0.375
beleidigter,-0.375
gesangbuch,-0.375
geschunden,-0.375
möglichster,-0.375
schädlich,-0.375
schlaflos,-0.375
ausflucht,-0.375
delikatesse,-0.375
